User Name,Thumbnail URL,Comment Time,Likes,Comment Text
Ania Khan,https://yt3.ggpht.com/7nj1HQ6uMAWJpRogomlYCnbS7wa5AkHZX4MBQH6XoG9y5s8yoBRjHj3g1h7P8MclP4i0Znetymg=s48-c-k-c0x00ffffff-no-rj,3 months ago,0,thank you
abcdxyz,https://yt3.ggpht.com/DRgX-CdwXALbFteQi8itAHlMQ9vUiYf-8Cyl_Y2-YMwpHHtoWXQvR2efl_p2JNZyje-V2NJduw=s48-c-k-c0x00ffffff-no-rj,8 months ago,0,I'm weak in coding but good in math which one is good for me Cs or se
Haiqa Batool,https://yt3.ggpht.com/ytc/AGIKgqOXP6sY3zP7S1uav_cIPDmjjevdML6GQ00N3w=s48-c-k-c0x00ffffff-no-rj,9 months ago,0,Music na lagaya kro bhai pechay
Ch bilal Ahmed,https://yt3.ggpht.com/ytc/AGIKgqPkdHjrN-dcpuxfP_IZ5Ti-pDw3OYbm9eQHAl5OvA=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,Go. For cs
Study Well !!!,https://yt3.ggpht.com/kSlVW3nxrb_ZvcoCGV-DiZW0h2QMjtmMBu3aYUZX_2ht_kJuQphqGWBXXMTDXg4xo8bKDEJxqA=s48-c-k-c0x00ffffff-no-rj,1 year ago,4,"A great shock to me after knowing ki pakistan me engineering hoti h 
Mujhe laga sab talibani h waha "
UA series 901,https://yt3.ggpht.com/ytc/AGIKgqN0mRQk26y69IcafCBO1STXQzT6Ljxg1kSSQT3abA=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,Sir inter computer science see karne k baad uni mein software engineering Leeskte hai...?
Shahmir Raza,,2 years ago,0,What major did you choose?
Summiya Ejaz,,1 year ago,3,Suggest university for software engineer and computer science
Muhammad Farman,,1 year ago,1,"AOA.....mujha ik bat samj nai ai....
CS ik narrow field ha?
SE ik vast field ha?
Ye ult nai bol dia??
Please reply......"
Syed Ali Hassan,,2 years ago,0,rishta points++++ hahaha
Hasnat 8BP.,,8 months ago,0,Kya me software engineering kr k programmer ban skta hon... Means k languages kis me zyda hein
Zain Abdullah,,3 months ago,0,"Plz make a vedio on "" is software engineering jobes are going to be automated in future"" because of AI"
Syed Tasaduq Hussain Bukhari,,2 years ago,0,Agar job na mila tohsoftware engineering kis kam ki answer plz??
GULSHAN KUMAR KHATRI,,1 year ago,0,you are promoting computer science over software engineering
Muhammad Uzair,,1 year ago,0,"Please ap bata saktay hai Kay maths kiss mein Kam hai?
Q Kay mein math mein week hon"
Muhammad Irfan,,2 years ago,0,Ap ne kon si University main parha hai?
Zaheer Abbas,,1 year ago,1,Sir main ny fsc medical main keya Hain ab mujy software main interest Hain sir mujy btain ky main medical sy software ke taraf asakta ho ky Nahi ?
Muaz Virk,https://yt3.ggpht.com/v25dp0Vv7LahYwPUfFmdlJhJIVUGYJ71vqNzYFdzqy9MUbke3HTxpcuGAe1rqXlx1t4Af3PP=s48-c-k-c0x00ffffff-no-rj,1 year ago,1,Hacking ka liya kon c best he
Anamullah Dev,https://yt3.ggpht.com/ytc/AGIKgqOkestGCAQq7_RXebvvFDSMPDH1b_gFZsuNuQXcew=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,Fsc pre medical k bad kr skty hn?
SAWA,https://yt3.ggpht.com/hkF8pK24xBnrF13Yw1kZF0PjxuKFnC-VxAvLxvONHHKkjK_gjeAAPgcNM738XKraa66hPnByzg=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,SE turkey se ki ja skti hy with scholarship?
nimra khan,https://yt3.ggpht.com/ytc/AGIKgqOSkGFmFMYzFzpDKBDWv6pqrQM8_XnF7iktMA=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,"sir which field is best for job in pakistan 
ce
se
cs"
Entertain Tonight,https://yt3.ggpht.com/ytc/AGIKgqPNpc7R5qwZFefTKQO0dTLdV_9yLoWlowd06J5Xqg=s48-c-k-c0x00ffffff-no-rj,2 years ago,1,Which degree u have and from where?
MUSHOOD Khan,https://yt3.ggpht.com/ytc/AGIKgqNW3m-VrAjb99SKQdwPVNeqoBvhmnLF5oIoOazDGic=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,Sir I it possible after pre medical
Talha,https://yt3.ggpht.com/ytc/AGIKgqNba9CWG8MxdYvsfHXZvG6mz4tFI1rHhgauZust-A=s48-c-k-c0x00ffffff-no-rj,1 year ago,1,From which Uni you studied
Entertain Tonight,https://yt3.ggpht.com/ytc/AGIKgqPNpc7R5qwZFefTKQO0dTLdV_9yLoWlowd06J5Xqg=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,In your opinion what is best
Faizi Malik,https://yt3.ggpht.com/ytc/AGIKgqO3pj-BkmEWAqDxj6tgbW5chrQ-wPQwkd89v_CH=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,Which one is best it or SE
last day on earth,https://yt3.ggpht.com/ytc/AGIKgqNj1dTmj0Br2m07qf6MVQFkyJrUtYu9Q0-yhA=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,Ye pata Nahi konsi jaga Ka course hy humari university m toh different hy CS or se Ka course
